source_id,source_archive,accent_or_region,speaker_id,source_filename_or_audio,preserved_audio_or_file_path,source_gender_or_sex_label,source_label_type,gender_identity_folder_used,classification_basis,age,birth_place,native_language,other_languages,english_learning_method,english_residence,country,file_missing,subset,minutes,reader_name
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,english,156,english91.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,23.0,"kingston, jamaica",,,,,jamaica,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,english,157,english92.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,22.0,"wisconsin rapids, wisconsin, usa",,,,,usa,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,english,158,english93.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,22.0,"mamou, louisiana, usa",,,,,usa,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,english,159,english94.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,55.0,"pensacola, florida, usa",,,,,usa,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,english,160,english95.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,18.0,"mishawaka, indiana, usa",,,,,usa,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,english,161,english96.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,31.0,"point pleasant, new jersey, usa",,,,,usa,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,english,162,english97.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,42.0,"wilmington nc, north carolina, usa",,,,,usa,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,english,163,english98.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,22.0,"spokane, washington, usa",,,,,usa,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,english,164,english99.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,52.0,"pittsburgh, pennsylvania, usa",,,,,usa,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,estonian,591,estonian1.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,26.0,"tallinn, estonia",,,,,estonia,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,estonian,1313,estonian2.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,27.0,"viljandi, estonia",,,,,estonia,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,estonian,1776,estonian3.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,22.0,"tallinn, estonia",,,,,estonia,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,estonian,1867,estonian4.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,28.0,"paide, estonia",,,,,estonia,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,ewe,165,ewe1.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,25.0,"accra, ghana",,,,,ghana,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,ewe,975,ewe2.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,37.0,"accra, ghana",,,,,ghana,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,fang,166,fang1.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,20.0,"malabo, equatorial guinea",,,,,equatorial guinea,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,fanti,167,fanti1.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,32.0,"ajumako, ghana",,,,,ghana,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,fanti,1511,fanti2.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,24.0,"accra, ghana",,,,,ghana,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,fanti,1863,fanti3.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,46.0,"accra, ghana",,,,,ghana,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,faroese,1244,faroese1.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,28.0,"torshavn, faroe islands",,,,,faroe islands,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,farsi,168,farsi1.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,22.0,"tehran, iran",,,,,iran,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,farsi,453,farsi10.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,45.0,"tehran, iran",,,,,iran,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,farsi,1015,farsi11.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,32.0,"kabul, afghanistan",,,,,afghanistan,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,farsi,1112,farsi12.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,42.0,"kerman, iran",,,,,iran,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,farsi,1378,farsi13.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,37.0,"ghasreshirin, iran",,,,,iran,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,farsi,1572,farsi14.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,52.0,"bethesda, maryland, usa",,,,,usa,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,farsi,1598,farsi15.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,20.0,"tehran, iran",,,,,iran,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,farsi,1623,farsi16.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,54.0,"abadan, iran",,,,,iran,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,farsi,1858,farsi17.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,27.0,"gorgan, iran",,,,,iran,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,farsi,1913,farsi18.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,19.0,"tehran, iran",,,,,iran,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,farsi,1936,farsi19.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,63.0,"tehran, iran",,,,,iran,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,farsi,169,farsi2.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,34.0,"esfahan, iran",,,,,iran,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,farsi,1993,farsi20.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,48.0,"mazare sharif, afghanistan",,,,,afghanistan,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,farsi,2025,farsi21.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,20.0,"kabul, afghanistan",,,,,afghanistan,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,farsi,2037,farsi22.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,20.0,"tehran, iran",,,,,iran,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,farsi,2063,farsi23.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,24.0,"shiraz, iran",,,,,iran,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,farsi,170,farsi3.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,28.0,"esfahan, iran",,,,,iran,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,farsi,171,farsi4.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,21.0,"mazandran, iran",,,,,iran,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,farsi,172,farsi5.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,43.0,"tehran, iran",,,,,iran,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,farsi,173,farsi6.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,27.0,"tehran, iran",,,,,iran,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,farsi,174,farsi7.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,29.0,"tehran, iran",,,,,iran,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,farsi,175,farsi8.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,29.0,"tehran, iran",,,,,iran,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,farsi,176,farsi9.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,39.0,"tehran, iran",,,,,iran,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,fataluku,1000,fataluku1.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,39.0,"lautem, timor-leste",,,,,timor-leste,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,fijian,655,fijian1.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,35.0,"savusavu, vanua levu, fiji",,,,,fiji,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,fijian,656,fijian2.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,39.0,"suva, fiji",,,,,fiji,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,fijian,657,fijian3.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,48.0,"suva, fiji",,,,,fiji,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,filipino,1068,filipino1.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,23.0,"quezon city, philippines",,,,,philippines,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,filipino,1500,filipino2.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,21.0,"pasay, philippines",,,,,philippines,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,finnish,177,finnish1.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,22.0,"lahti, finland",,,,,finland,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,finnish,178,finnish2.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,20.0,"helsinki, finland",,,,,finland,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,finnish,699,finnish3.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,20.0,"helsinki, finland",,,,,finland,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,finnish,700,finnish4.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,30.0,"helsinki, finland",,,,,finland,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,finnish,873,finnish5.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,30.0,"victoria, british columbia, canada",,,,,canada,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,finnish,1221,finnish6.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,19.0,"riihimaki, finland",,,,,finland,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,finnish,1939,finnish7.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,46.0,"kauhava, finland",,,,,finland,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,finnish,2145,finnish8.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,18.0,"tampere, finland",,,,,finland,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,179,french1.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,20.0,"st. laurent d'onay, france",,,,,france,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,500,french10.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,31.0,"bordeaux, france",,,,,france,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,514,french11.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,31.0,"limoges, france",,,,,france,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,524,french12.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,19.0,"montreal, quebec, canada",,,,,canada,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,628,french13.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,19.0,"bordeaux, france",,,,,france,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,629,french14.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,23.0,"paris, france",,,,,france,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,633,french15.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,32.0,"sens, france",,,,,france,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,658,french16.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,19.0,"montreal, quebec, canada",,,,,canada,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,683,french17.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,39.0,"fribourg, switzerland",,,,,switzerland,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,741,french18.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,22.0,"washington, dc, usa",,,,,usa,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,755,french19.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,39.0,"grenoble, france",,,,,france,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,180,french2.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,19.0,"tunis, tunisia",,,,,tunisia,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,804,french20.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,23.0,"alma, quebec, canada",,,,,canada,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,811,french21.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,20.0,"amiens, france",,,,,france,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,822,french22.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,78.0,"ghent, belgium",,,,,belgium,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,823,french23.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,76.0,"ghent, belgium",,,,,belgium,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,832,french24.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,47.0,"mostaganem, algeria",,,,,algeria,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,860,french25.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,20.0,"st. louis fr, france",,,,,france,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,917,french26.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,27.0,"montreal, quebec, canada",,,,,canada,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,932,french27.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,38.0,"algiers, algeria",,,,,algeria,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,957,french28.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,35.0,"port-au-prince, haiti",,,,,haiti,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,1021,french29.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,54.0,"cannes, france",,,,,france,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,181,french3.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,22.0,"nice, france",,,,,france,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,1023,french30.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,37.0,"kinshasa, democratic republic of congo",,,,,democratic republic of congo,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,1062,french31.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,28.0,"paris, france",,,,,france,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,1080,french32.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,60.0,"kabinda, democratic republic of congo",,,,,democratic republic of congo,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,1127,french33.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,62.0,"montreal, quebec, canada",,,,,canada,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,1160,french34.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,56.0,"abidjan, ivory coast",,,,,ivory coast,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,1189,french35.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,27.0,"toulouse, france",,,,,france,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,1304,french36.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,32.0,"reims, france",,,,,france,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,1306,french37.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,42.0,"strasbourg, france",,,,,france,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,1424,french38.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,22.0,"montreal, quebec, canada",,,,,canada,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,1427,french39.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,28.0,"pezenas, france",,,,,france,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,182,french4.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,31.0,"abidjan, ivory coast",,,,,ivory coast,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,1429,french40.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,44.0,"rouen, france",,,,,france,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,1474,french41.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,24.0,"la massana, andorra",,,,,andorra,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,1509,french42.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,22.0,"kinshasa, democratic republic of congo",,,,,democratic republic of congo,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,1535,french43.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,22.0,"paris, france",,,,,france,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,1545,french44.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,20.0,"la chaux-de-fonds, switzerland",,,,,switzerland,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,1567,french45.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,22.0,"montreal, quebec, canada",,,,,canada,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,1643,french46.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,22.0,"chatenay malabry, france",,,,,france,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,1662,french47.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,66.0,"landerneau, brittany, france",,,,,france,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,1701,french48.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,19.0,"douala, cameroon",,,,,cameroon,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,1729,french49.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,39.0,"paris, france",,,,,france,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,183,french5.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,36.0,"douala, cameroon",,,,,cameroon,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,1751,french50.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,67.0,"paris, france",,,,,france,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,1765,french51.mp3,,male,sex,Cis-Male,Placed here only because source uses male/M speaker sex or gender label; cis identity is not independently verified.,18.0,"liege, wallonia, belgium",,,,,belgium,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,1813,french52.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,56.0,"lisbon, portugal",,,,,portugal,False,,,
Kaggle_GMU_Accent,Kaggle-Kernel-Speech-Accent-Archive-master (1).zip,french,1830,french53.mp3,,female,sex,Cis-Female,Placed here only because source uses female/F speaker sex or gender label; cis identity is not independently verified.,19.0,"creteil, france",,,,,france,False,,,
