source_package,source_alias,type,original_vocal_atlas_path,new_combined_atlas_path,bytes
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/completion_building_ready.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/d6933fd34690__completion_building_ready.wav,71724
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/completion_construction_complete.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/323e7ea59114__completion_construction_complete.wav,121900
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/completion_crafting_complete.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/7290d78cc8a9__completion_crafting_complete.wav,98348
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/completion_done.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/ffdba58ce26a__completion_done.wav,27692
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/completion_finished.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/03084b798206__completion_finished.wav,45100
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/completion_finished_growing.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/b4c73d26745f__completion_finished_growing.wav,85036
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/completion_objective_complete.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/7dea06ba489c__completion_objective_complete.wav,114732
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/completion_ready.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/5252fa50e59c__completion_ready.wav,34860
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/completion_thats_it.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/1da303528b34__completion_thats_it.wav,44076
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/completion_unit_ready.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/8b2c4d7a7b0a__completion_unit_ready.wav,70700
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/confirmation_acknowledged.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/8b246eb0d508__confirmation_acknowledged.wav,67628
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/confirmation_affirmative.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/4cf7ad18aeeb__confirmation_affirmative.wav,66604
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/confirmation_alright.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/a8ea20295e7c__confirmation_alright.wav,50220
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/confirmation_alrighty.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/07f45fafbf14__confirmation_alrighty.wav,54316
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/confirmation_certainly.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/3d3583843578__confirmation_certainly.wav,50220
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/confirmation_confirmed.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/2c4e39842e67__confirmation_confirmed.wav,55340
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/confirmation_copy_that.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/2099a1562201__confirmation_copy_that.wav,61484
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/confirmation_definitely.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/a1b1768464de__confirmation_definitely.wav,61484
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/confirmation_got_it.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/bef59262d44f__confirmation_got_it.wav,44076
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/confirmation_gotcha.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/c51384195d7b__confirmation_gotcha.wav,43052
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/confirmation_great.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/f8d1d6348629__confirmation_great.wav,38956
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/confirmation_lets_go.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/594dfdbc460c__confirmation_lets_go.wav,54316
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/confirmation_okay.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/4b2fb16309bc__confirmation_okay.wav,39980
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/confirmation_on_it.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/e1f4979614aa__confirmation_on_it.wav,34860
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/confirmation_on_my_way.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/ce826422c96b__confirmation_on_my_way.wav,58412
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/confirmation_roger_that.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/ff14b53d4a68__confirmation_roger_that.wav,65580
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/confirmation_sure.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/ef567bc3ff7c__confirmation_sure.wav,29740
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/confirmation_understood.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/ece14c0d3f9d__confirmation_understood.wav,60460
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/confirmation_yes.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/049e6425e624__confirmation_yes.wav,28716
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/confirmation_you_got_it.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/6a0cc511be5f__confirmation_you_got_it.wav,61484
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/farewell_adios.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/8a903dd3bcdb__farewell_adios.wav,45100
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/farewell_bye.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/b3d0388f970f__farewell_bye.wav,28716
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/farewell_farewell.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/1b913780ec44__farewell_farewell.wav,45100
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/farewell_good_luck.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/6caa49f492f5__farewell_good_luck.wav,51244
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/farewell_goodbye.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/891ad2070482__farewell_goodbye.wav,45100
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/farewell_later.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/c2378accf95b__farewell_later.wav,38956
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/farewell_see_ya.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/250fb7205322__farewell_see_ya.wav,39980
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/farewell_see_you.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/f828fc75156b__farewell_see_you.wav,45100
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/farewell_see_you_later.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/9b8b3b49dcca__farewell_see_you_later.wav,78892
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/farewell_so_long.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/46962bb258f4__farewell_so_long.wav,50220
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/farewell_take_care.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/ea70e122b8a9__farewell_take_care.wav,56364
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/greeting_greetings.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/b1b3dd48a062__greeting_greetings.wav,55340
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/greeting_hello.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/599ed6eb17a7__greeting_hello.wav,38956
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/greeting_hey.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/a16ba8379514__greeting_hey.wav,27692
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/greeting_hi.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/93d5118b1e7d__greeting_hi.wav,22572
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/greeting_how_are_you.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/b36a490a83e7__greeting_how_are_you.wav,60460
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/greeting_hows_it_going.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/2a8fdffb9c28__greeting_hows_it_going.wav,76844
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/greeting_welcome.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/8eb2e69366a6__greeting_welcome.wav,46124
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/greeting_whats_up.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/d765710d2b54__greeting_whats_up.wav,44076
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/greeting_yo.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/76391a899839__greeting_yo.wav,29740
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/misceallaneous_enemy_spotted.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/1d947d5d8020__misceallaneous_enemy_spotted.wav,81964
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/misceallaneous_game_over.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/0d4c46edc464__misceallaneous_game_over.wav,62508
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/misceallaneous_get_ready.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/9fe7b1073792__misceallaneous_get_ready.wav,50220
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/misceallaneous_hmm.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/e54da6702063__misceallaneous_hmm.wav,38956
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/misceallaneous_huh.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/4ae5669e35d3__misceallaneous_huh.wav,22572
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/misceallaneous_incoming.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/f3bec9883da4__misceallaneous_incoming.wav,57388
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/misceallaneous_incoming_enemy.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/4d3b7be74f9f__misceallaneous_incoming_enemy.wav,89132
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/misceallaneous_low_on_health.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/cf10b7c410a8__misceallaneous_low_on_health.wav,66604
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/misceallaneous_new_best_time.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/5dd4409025d9__misceallaneous_new_best_time.wav,80940
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/misceallaneous_new_high_score.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/6f493044aaa0__misceallaneous_new_high_score.wav,82988
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/misceallaneous_new_personal_best.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/1b0dd2fc2b5c__misceallaneous_new_personal_best.wav,105516
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/misceallaneous_new_record.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/0c7d4da698b7__misceallaneous_new_record.wav,60460
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/misceallaneous_were_under_attack.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/60c3f11f2310__misceallaneous_were_under_attack.wav,82988
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/misceallaneous_what.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/c414d5f2ad80__misceallaneous_what.wav,27692
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/misceallaneous_wow.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/2367483cc7a9__misceallaneous_wow.wav,29740
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/refusal_cant_do_that.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/eb3518f11097__refusal_cant_do_that.wav,76844
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/refusal_nah.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/35ceee280d69__refusal_nah.wav,28716
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/refusal_negative.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/9a6e9610a53e__refusal_negative.wav,56364
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/refusal_never.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/ef51f7daee69__refusal_never.wav,34860
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/refusal_no.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/823c4f0717f4__refusal_no.wav,28716
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/refusal_no_way.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/c5061c094be2__refusal_no_way.wav,51244
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/refusal_nope.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/dd1e7e9fa9b9__refusal_nope.wav,34860
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/refusal_not_a_chance.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/fb72b227cfb1__refusal_not_a_chance.wav,70700
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/refusal_not_for_me.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/9e4cf8e886d7__refusal_not_for_me.wav,77868
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/refusal_not_happening.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/ea48c1be8df8__refusal_not_happening.wav,76844
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/damien_black/refusal_sorry.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/9f8ca12e28d2__refusal_sorry.wav,38956
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/dionisio_schuyler/completion_all_done.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/08e67ccad9dd__completion_all_done.wav,49196
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/dionisio_schuyler/completion_building_ready.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/fb0262e587e2__completion_building_ready.wav,70700
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/dionisio_schuyler/completion_construction_complete.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/8e7ab8696464__completion_construction_complete.wav,120876
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/dionisio_schuyler/completion_crafting_complete.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/6e5fa362421b__completion_crafting_complete.wav,97324
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/dionisio_schuyler/completion_done.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/8d893f1fe511__completion_done.wav,28716
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/dionisio_schuyler/completion_finished.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/5b7046de4aa5__completion_finished.wav,44076
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/dionisio_schuyler/completion_finished_growing.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/929cdddefef9__completion_finished_growing.wav,85036
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/dionisio_schuyler/completion_objective_complete.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/7f49f6f5b05c__completion_objective_complete.wav,115756
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/dionisio_schuyler/completion_ready.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/48a95fa33d80__completion_ready.wav,33836
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/dionisio_schuyler/completion_thats_it.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/adc87d34c29e__completion_thats_it.wav,45100
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/dionisio_schuyler/completion_unit_ready.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/29513be5ad6d__completion_unit_ready.wav,70700
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/dionisio_schuyler/confirmation_acknowledged.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/33fd91d0f100__confirmation_acknowledged.wav,66604
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/dionisio_schuyler/confirmation_affirmative.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/541645026c42__confirmation_affirmative.wav,66604
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/dionisio_schuyler/confirmation_alright.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/3b2d948e1e30__confirmation_alright.wav,49196
coqui_voice_pack_v2_1,Coqui_Voice_Pack_V2,audio,00_sources_preserved/coqui_voice_pack_v2_1/voice_pack_v2/dionisio_schuyler/confirmation_alrighty.wav,03_VOICE_AUDIO_MODEL_ATLAS/Coqui_Voice_Pack_V2_Audio/e00a11c054f9__confirmation_alrighty.wav,55340
