accent,age_english_onset,age_sex,audio_url,birth_place,english_learning_method,local_audio_path,native_language,other_languages,speaker_url,years_in_english_country
russian,10,"31, male",https://accent.gmu.edu/soundtracks/russian37.mp3,"st. petersburg, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian37.mp3,russian,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1523,
russian,18,"84, male",https://accent.gmu.edu/soundtracks/russian38.mp3,"gomel, belarus",naturalistic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian38.mp3,russian,german,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1708,
russian,5,"25, female",https://accent.gmu.edu/soundtracks/russian39.mp3,"brooklyn, new york, usa",naturalistic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian39.mp3,russian,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1750,
russian,8,"23, female",https://accent.gmu.edu/soundtracks/russian40.mp3,"bishkek, kyrgyzstan",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian40.mp3,russian,mandarin turkish arabic mandarin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1774,
russian,10,"30, female",https://accent.gmu.edu/soundtracks/russian41.mp3,"nizhni novgorod, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian41.mp3,russian,german turkish japanese latin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1844,
russian,4,"24, female",https://accent.gmu.edu/soundtracks/russian42.mp3,"moscow, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian42.mp3,russian,spanish french,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1924,
russian,8,"27, female",https://accent.gmu.edu/soundtracks/russian43.mp3,"st. petersburg, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian43.mp3,russian,arabic,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1932,
russian,6,"29, female",https://accent.gmu.edu/soundtracks/russian44.mp3,"penza, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian44.mp3,russian,german spanish,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1947,
russian,14,"68, female",https://accent.gmu.edu/soundtracks/russian45.mp3,"st. petersburg, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian45.mp3,russian,classical greek latin,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2027,
russian,7,"24, female",https://accent.gmu.edu/soundtracks/russian46.mp3,"perm, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian46.mp3,russian,french german,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2105,
russian,6,"26, female",https://accent.gmu.edu/soundtracks/russian47.mp3,"saransk, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian47.mp3,russian,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2107,
russian,6,"29, female",https://accent.gmu.edu/soundtracks/russian48.mp3,"fergana, uzbekistan",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian48.mp3,russian,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2137,
russian,5,"30, female",https://accent.gmu.edu/soundtracks/russian49.mp3,"novosibirsk, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian49.mp3,russian,spanish italian,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2224,
russian,42,"57, female",https://accent.gmu.edu/soundtracks/russian50.mp3,"st. petersburg, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian50.mp3,russian,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2231,
russian,7,"49, female",https://accent.gmu.edu/soundtracks/russian51.mp3,"baku, azerbaijan",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian51.mp3,russian,azerbaijani,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2273,
russian,8,"23, male",https://accent.gmu.edu/soundtracks/russian52.mp3,"saky, ukraine",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian52.mp3,russian,ukrainian,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2369,
russian,7,"32, female",https://accent.gmu.edu/soundtracks/russian53.mp3,"st. petersburg, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian53.mp3,russian,italian,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2546,
russian,5,"19, female",https://accent.gmu.edu/soundtracks/russian54.mp3,"novosibirsk, russia",naturalistic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian54.mp3,russian,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2593,
russian,9,"33, female",https://accent.gmu.edu/soundtracks/russian55.mp3,"poltava, ukraine",naturalistic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian55.mp3,russian,ukrainian,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2617,
russian,25,"60, female",https://accent.gmu.edu/soundtracks/russian56.mp3,"moscow, russia",naturalistic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian56.mp3,russian,french polish,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2620,
russian,17,"40, male",https://accent.gmu.edu/soundtracks/russian57.mp3,"moscow, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian57.mp3,russian,german arabic,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2621,
russian,12,"45, male",https://accent.gmu.edu/soundtracks/russian58.mp3,"moscow, russia",naturalistic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian58.mp3,russian,spanish,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2622,
russian,15,"63, female",https://accent.gmu.edu/soundtracks/russian59.mp3,"moscow, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian59.mp3,russian,czech slovak,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2623,
russian,7,"30, male",https://accent.gmu.edu/soundtracks/russian60.mp3,"moscow, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian60.mp3,russian,german,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2624,
russian,7,"24, female",https://accent.gmu.edu/soundtracks/russian61.mp3,"belgorod, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian61.mp3,russian,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2625,
russian,7,"23, female",https://accent.gmu.edu/soundtracks/russian62.mp3,"moscow, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian62.mp3,russian,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2626,
russian,7,"45, male",https://accent.gmu.edu/soundtracks/russian63.mp3,"moscow, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian63.mp3,russian,ukrainian,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2627,
russian,12,"20, female",https://accent.gmu.edu/soundtracks/russian64.mp3,"moscow, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian64.mp3,russian,spanish,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2628,
russian,6,"21, male",https://accent.gmu.edu/soundtracks/russian65.mp3,"kiev, ukraine",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian65.mp3,russian,ukrainian,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2629,
russian,19,"23, female",https://accent.gmu.edu/soundtracks/russian66.mp3,"kandalaksha, murmanskaya, russia",naturalistic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian66.mp3,russian,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2631,
russian,10,"31, male",https://accent.gmu.edu/soundtracks/russian67.mp3,"kirov, kirovskaya, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian67.mp3,russian,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2632,
russian,9,"30, male",https://accent.gmu.edu/soundtracks/russian68.mp3,"moscow, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian68.mp3,russian,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2633,
russian,5,"22, female",https://accent.gmu.edu/soundtracks/russian69.mp3,"moscow, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian69.mp3,russian,spanish,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2634,
russian,10,"30, male",https://accent.gmu.edu/soundtracks/russian70.mp3,"moscow, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian70.mp3,russian,french,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2635,
russian,6,"33, male",https://accent.gmu.edu/soundtracks/russian71.mp3,"moscow, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian71.mp3,russian,french,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2636,
russian,7,"21, female",https://accent.gmu.edu/soundtracks/russian72.mp3,"moscow, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian72.mp3,russian,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2639,
russian,7,"29, female",https://accent.gmu.edu/soundtracks/russian73.mp3,"moscow, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian73.mp3,russian,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2641,
russian,9,"31, female",https://accent.gmu.edu/soundtracks/russian74.mp3,"st. petersburg, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian74.mp3,russian,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2642,
russian,10,"20, female",https://accent.gmu.edu/soundtracks/russian75.mp3,"savasleyka, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian75.mp3,russian,german,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2644,
russian,16,"21, female",https://accent.gmu.edu/soundtracks/russian76.mp3,"krasnoyarsk, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian76.mp3,russian,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2659,
russian,24,"36, female",https://accent.gmu.edu/soundtracks/russian77.mp3,"novokuznetsk, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian77.mp3,russian,french,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2717,
russian,18,"38, female",https://accent.gmu.edu/soundtracks/russian78.mp3,"rostov na donu, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian78.mp3,russian,ukrainian spanish,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2722,
russian,24,"49, female",https://accent.gmu.edu/soundtracks/russian79.mp3,"krasnodar, russia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian79.mp3,russian,ukrainian,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2739,
russian,5,"25, female",https://accent.gmu.edu/soundtracks/russian80.mp3,"mykolayiv, ukraine",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian80.mp3,russian,ukrainian german,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2870,
russian,6,"23, male",https://accent.gmu.edu/soundtracks/russian81.mp3,"kiev, ukraine",naturalistic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian81.mp3,russian,ukrainian,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2931,
russian,20,"47, female",https://accent.gmu.edu/soundtracks/russian82.mp3,"riga, latvia",naturalistic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/russian/russian82.mp3,russian,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=3026,
spanish,17,"24, male",https://accent.gmu.edu/soundtracks/spanish1.mp3,"caracas, venezuela",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish1.mp3,spanish,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=323,
spanish,12,"20, male",https://accent.gmu.edu/soundtracks/spanish2.mp3,"puerto la cruz, venezuela",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish2.mp3,spanish,german,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=334,
spanish,16,"17, female",https://accent.gmu.edu/soundtracks/spanish3.mp3,"bogota, colombia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish3.mp3,spanish,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=344,
spanish,17,"21, female",https://accent.gmu.edu/soundtracks/spanish4.mp3,"cabanas, el salvador",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish4.mp3,spanish,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=345,
spanish,13,"52, female",https://accent.gmu.edu/soundtracks/spanish5.mp3,"bogota, colombia",naturalistic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish5.mp3,spanish,french german,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=346,
spanish,19,"20, male",https://accent.gmu.edu/soundtracks/spanish6.mp3,"lima, peru",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish6.mp3,spanish,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=347,
spanish,20,"21, female",https://accent.gmu.edu/soundtracks/spanish7.mp3,"bogota, colombia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish7.mp3,spanish,arabic french german swedish esperanto,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=348,
spanish,12,"21, male",https://accent.gmu.edu/soundtracks/spanish8.mp3,"san salvador, el salvador",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish8.mp3,spanish,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=349,
spanish,17,"20, male",https://accent.gmu.edu/soundtracks/spanish9.mp3,"araure, venezuela",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish9.mp3,spanish,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=350,
spanish,47,"48, male",https://accent.gmu.edu/soundtracks/spanish10.mp3,"san luis de la reina, el salvador",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish10.mp3,spanish,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=324,
spanish,28,"49, female",https://accent.gmu.edu/soundtracks/spanish11.mp3,"lima, peru",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish11.mp3,spanish,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=325,
spanish,8,"25, male",https://accent.gmu.edu/soundtracks/spanish12.mp3,"oviedo, spain",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish12.mp3,spanish,french,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=326,
spanish,11,"29, female",https://accent.gmu.edu/soundtracks/spanish13.mp3,"duitama, colombia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish13.mp3,spanish,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=327,
spanish,15,"34, female",https://accent.gmu.edu/soundtracks/spanish14.mp3,"pereira, colombia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish14.mp3,spanish,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=328,
spanish,4,"54, male",https://accent.gmu.edu/soundtracks/spanish15.mp3,"san juan, puerto rico",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish15.mp3,spanish,portuguese,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=329,
spanish,25,"44, male",https://accent.gmu.edu/soundtracks/spanish16.mp3,"buenos aires, argentina",naturalistic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish16.mp3,spanish,french german,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=330,
spanish,9,"22, female",https://accent.gmu.edu/soundtracks/spanish17.mp3,"puebla, mexico",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish17.mp3,spanish,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=331,
spanish,17,"22, male",https://accent.gmu.edu/soundtracks/spanish18.mp3,"la paz, bolivia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish18.mp3,spanish,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=332,
spanish,17,"25, female",https://accent.gmu.edu/soundtracks/spanish19.mp3,"havana, cuba",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish19.mp3,spanish,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=333,
spanish,30,"45, male",https://accent.gmu.edu/soundtracks/spanish20.mp3,"managua, nicaragua",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish20.mp3,spanish,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=335,
spanish,18,"25, male",https://accent.gmu.edu/soundtracks/spanish21.mp3,"santiago, chile",naturalistic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish21.mp3,spanish,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=336,
spanish,11,"32, female",https://accent.gmu.edu/soundtracks/spanish22.mp3,"madrid, spain",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish22.mp3,spanish,german,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=337,
spanish,7,"22, male",https://accent.gmu.edu/soundtracks/spanish23.mp3,"santiago, chile",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish23.mp3,spanish,swedish italian,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=338,
spanish,5,"27, male",https://accent.gmu.edu/soundtracks/spanish24.mp3,"mexico city, mexico",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish24.mp3,spanish,french,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=339,
spanish,21,"26, male",https://accent.gmu.edu/soundtracks/spanish25.mp3,"san jose, costa rica",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish25.mp3,spanish,italian french,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=340,
spanish,6,"18, male",https://accent.gmu.edu/soundtracks/spanish26.mp3,"burgos, spain",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish26.mp3,spanish,french german swedish esperanto,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=341,
spanish,14,"34, male",https://accent.gmu.edu/soundtracks/spanish27.mp3,"zaragoza, spain",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish27.mp3,spanish,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=342,
spanish,18,"20, female",https://accent.gmu.edu/soundtracks/spanish28.mp3,"san miguel, el salvador",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish28.mp3,spanish,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=343,
spanish,10,"18, male",https://accent.gmu.edu/soundtracks/spanish29.mp3,"maracaibo, zulia, venezuela",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish29.mp3,spanish,french,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=410,
spanish,5,"18, male",https://accent.gmu.edu/soundtracks/spanish30.mp3,"buenos aires, argentina",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish30.mp3,spanish,french portuguese italian,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=441,
spanish,7,"31, female",https://accent.gmu.edu/soundtracks/spanish31.mp3,"guayaquil, ecuador",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish31.mp3,spanish,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=449,
spanish,22,"26, male",https://accent.gmu.edu/soundtracks/spanish32.mp3,"santa cruz, bolivia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish32.mp3,spanish,portuguese,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=450,
spanish,15,"18, male",https://accent.gmu.edu/soundtracks/spanish33.mp3,"caracas, venezuela",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish33.mp3,spanish,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=467,
spanish,11,"28, male",https://accent.gmu.edu/soundtracks/spanish34.mp3,"cartagena, spain",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish34.mp3,spanish,german,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=476,
spanish,17,"28, male",https://accent.gmu.edu/soundtracks/spanish35.mp3,"mexico city, mexico",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish35.mp3,spanish,italian,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=479,
spanish,25,"27, male",https://accent.gmu.edu/soundtracks/spanish36.mp3,"montevideo, uruguay",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish36.mp3,spanish,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=499,
spanish,17,"50, female",https://accent.gmu.edu/soundtracks/spanish37.mp3,"tegucigalpa, honduras",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish37.mp3,spanish,russian,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=575,
spanish,13,"53, male",https://accent.gmu.edu/soundtracks/spanish38.mp3,"tegucigalpa, honduras",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish38.mp3,spanish,portuguese,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=576,
spanish,3,"20, male",https://accent.gmu.edu/soundtracks/spanish39.mp3,"pamplona, spain",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish39.mp3,spanish,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=614,
spanish,6,"20, male",https://accent.gmu.edu/soundtracks/spanish40.mp3,"cartago, costa rica",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish40.mp3,spanish,italian,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=644,
spanish,6,"25, male",https://accent.gmu.edu/soundtracks/spanish41.mp3,"bonao, dominican republic",naturalistic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish41.mp3,spanish,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=706,
spanish,18,"80, female",https://accent.gmu.edu/soundtracks/spanish42.mp3,"bogota, colombia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish42.mp3,spanish,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=712,
spanish,16,"43, male",https://accent.gmu.edu/soundtracks/spanish43.mp3,"santiago-dr, dominican republic",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish43.mp3,spanish,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=714,
spanish,4,"37, female",https://accent.gmu.edu/soundtracks/spanish44.mp3,"la romana, dominican republic",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish44.mp3,spanish,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=716,
spanish,12,"47, female",https://accent.gmu.edu/soundtracks/spanish45.mp3,"santiago-dr, dominican republic",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish45.mp3,spanish,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=715,
spanish,14,"33, male",https://accent.gmu.edu/soundtracks/spanish46.mp3,"santo domingo, dominican republic",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish46.mp3,spanish,french,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=717,
spanish,12,"25, female",https://accent.gmu.edu/soundtracks/spanish47.mp3,"santo domingo, dominican republic",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish47.mp3,spanish,french,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=718,
spanish,6,"21, male",https://accent.gmu.edu/soundtracks/spanish48.mp3,"bilbao, spain",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish48.mp3,spanish,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=731,
spanish,6,"31, male",https://accent.gmu.edu/soundtracks/spanish49.mp3,"tandil, argentina",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish49.mp3,spanish,japanese,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=732,
spanish,15,"27, male",https://accent.gmu.edu/soundtracks/spanish50.mp3,"santo domingo, dominican republic",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish50.mp3,spanish,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=752,
spanish,6,"20, male",https://accent.gmu.edu/soundtracks/spanish51.mp3,"caguas, puerto rico",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish51.mp3,spanish,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=753,
spanish,21,"29, female",https://accent.gmu.edu/soundtracks/spanish52.mp3,"popayan, cauca, colombia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish52.mp3,spanish,french italian,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=777,
spanish,6,"33, male",https://accent.gmu.edu/soundtracks/spanish53.mp3,"bogota, colombia",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish53.mp3,spanish,portuguese,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=797,
spanish,18,"25, male",https://accent.gmu.edu/soundtracks/spanish54.mp3,"vina del mar, chile",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish54.mp3,spanish,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=800,
spanish,9,"36, male",https://accent.gmu.edu/soundtracks/spanish55.mp3,"tandil, argentina",academic,/content/drive/MyDrive/Fall25/EE502/FinalProjects/Ch24/data/spanish/spanish55.mp3,spanish,none,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=810,
